,Filename,Height,Width,class
2518,Not Cancer  (2033).jpg,231,232,normal
2519,Not Cancer  (2034).jpg,252,252,normal
2520,Not Cancer  (2035).jpg,231,230,normal
2521,Not Cancer  (2036).jpg,251,251,normal
2522,Not Cancer  (2037).jpg,300,300,normal
2523,Not Cancer  (2038).jpg,234,233,normal
2524,Not Cancer  (2039).jpg,252,252,normal
2525,Not Cancer  (204).jpg,235,235,normal
2526,Not Cancer  (2040).jpg,235,236,normal
2527,Not Cancer  (2041).jpg,198,198,normal
2528,Not Cancer  (2042).jpg,225,225,normal
2529,Not Cancer  (2043).jpg,225,225,normal
2530,Not Cancer  (2044).jpg,225,225,normal
2531,Not Cancer  (2045).jpg,300,300,normal
2532,Not Cancer  (2046).jpg,300,299,normal
2533,Not Cancer  (2047).jpg,300,300,normal
2534,Not Cancer  (2048).jpg,251,251,normal
2535,Not Cancer  (2049).jpg,225,225,normal
2536,Not Cancer  (205).jpg,234,234,normal
2537,Not Cancer  (2050).jpg,226,227,normal
2538,Not Cancer  (2051).jpg,192,192,normal
2539,Not Cancer  (2052).jpg,300,300,normal
2540,Not Cancer  (2053).jpg,201,201,normal
2541,Not Cancer  (2054).jpg,300,300,normal
2542,Not Cancer  (2055).jpg,275,275,normal
2543,Not Cancer  (2056).jpg,227,228,normal
2544,Not Cancer  (2057).jpg,300,300,normal
2545,Not Cancer  (2058).jpg,259,258,normal
2546,Not Cancer  (2059).jpg,225,225,normal
2547,Not Cancer  (206).jpg,243,242,normal
2548,Not Cancer  (2060).jpg,225,225,normal
2549,Not Cancer  (2061).jpg,243,243,normal
2550,Not Cancer  (2062).jpg,234,235,normal
2551,Not Cancer  (2063).jpg,231,232,normal
2552,Not Cancer  (2064).jpg,252,252,normal
2553,Not Cancer  (2065).jpg,231,230,normal
2554,Not Cancer  (2066).jpg,234,233,normal
2555,Not Cancer  (2067).jpg,252,252,normal
2556,Not Cancer  (2068).jpg,198,198,normal
2557,Not Cancer  (2069).jpg,225,225,normal
2558,Not Cancer  (207).jpg,260,260,normal
2559,Not Cancer  (2070).jpg,244,244,normal
2560,Not Cancer  (2071).jpg,227,228,normal
2561,Not Cancer  (2072).jpg,225,225,normal
2562,Not Cancer  (2073).jpg,225,225,normal
2563,Not Cancer  (2074).jpg,300,300,normal
2564,Not Cancer  (2075).jpg,300,299,normal
2565,Not Cancer  (2076).jpg,300,299,normal
2566,Not Cancer  (2077).jpg,300,299,normal
2567,Not Cancer  (2078).jpg,225,225,normal
2568,Not Cancer  (2079).jpg,226,227,normal
2569,Not Cancer  (208).jpg,236,236,normal
2570,Not Cancer  (2080).jpg,251,251,normal
2571,Not Cancer  (209).jpg,235,235,normal
2572,Not Cancer  (21).jpg,231,232,normal
2573,Not Cancer  (210).jpg,236,236,normal
2574,Not Cancer  (211).jpg,249,249,normal
2575,Not Cancer  (212).jpg,236,236,normal
2576,Not Cancer  (213).jpg,236,236,normal
2577,Not Cancer  (214).jpg,270,270,normal
2578,Not Cancer  (215).jpg,261,261,normal
2579,Not Cancer  (216).jpg,236,236,normal
2580,Not Cancer  (217).jpg,236,236,normal
2581,Not Cancer  (218).jpg,236,236,normal
2582,Not Cancer  (219).jpg,262,262,normal
2583,Not Cancer  (22).jpg,231,230,normal
2584,Not Cancer  (220).jpg,236,236,normal
2585,Not Cancer  (221).jpg,290,290,normal
2586,Not Cancer  (222).jpg,235,235,normal
2587,Not Cancer  (223).jpg,234,233,normal
2588,Not Cancer  (224).jpg,217,216,normal
2589,Not Cancer  (225).jpg,236,236,normal
2590,Not Cancer  (226).jpg,234,234,normal
2591,Not Cancer  (227).jpg,257,256,normal
2592,Not Cancer  (228).jpg,260,260,normal
2593,Not Cancer  (229).jpg,234,234,normal
2594,Not Cancer  (23).jpg,227,228,normal
2595,Not Cancer  (230).jpg,227,227,normal
2596,Not Cancer  (231).jpg,249,249,normal
2597,Not Cancer  (232).jpg,263,262,normal
2598,Not Cancer  (233).jpg,236,236,normal
2599,Not Cancer  (234).jpg,235,235,normal
2600,Not Cancer  (235).jpg,300,300,normal
2601,Not Cancer  (236).jpg,236,236,normal
2602,Not Cancer  (237).jpg,234,234,normal
2603,Not Cancer  (238).jpg,225,224,normal
2604,Not Cancer  (239).jpg,214,213,normal
2605,Not Cancer  (24).jpg,200,200,normal
2606,Not Cancer  (240).jpg,236,236,normal
2607,Not Cancer  (241).jpg,251,250,normal
2608,Not Cancer  (242).jpg,234,235,normal
2609,Not Cancer  (243).jpg,234,234,normal
2610,Not Cancer  (244).jpg,236,236,normal
2611,Not Cancer  (245).jpg,251,250,normal
2612,Not Cancer  (246).jpg,300,299,normal
2613,Not Cancer  (247).jpg,236,236,normal
2614,Not Cancer  (248).jpg,236,236,normal
2615,Not Cancer  (249).jpg,251,250,normal
2616,Not Cancer  (25).jpg,259,258,normal
2617,Not Cancer  (250).jpg,236,236,normal
2618,Not Cancer  (251).jpg,236,236,normal
2619,Not Cancer  (252).jpg,248,248,normal
2620,Not Cancer  (253).jpg,236,236,normal
2621,Not Cancer  (254).jpg,225,225,normal
2622,Not Cancer  (255).jpg,236,236,normal
2623,Not Cancer  (256).jpg,262,262,normal
2624,Not Cancer  (257).jpg,243,242,normal
2625,Not Cancer  (258).jpg,233,234,normal
2626,Not Cancer  (259).jpg,257,256,normal
2627,Not Cancer  (26).jpg,225,225,normal
2628,Not Cancer  (260).jpg,233,234,normal
2629,Not Cancer  (261).jpg,260,260,normal
2630,Not Cancer  (262).jpg,236,236,normal
2631,Not Cancer  (263).jpg,236,236,normal
2632,Not Cancer  (264).jpg,236,236,normal
2633,Not Cancer  (265).jpg,235,236,normal
2634,Not Cancer  (266).jpg,262,262,normal
2635,Not Cancer  (267).jpg,236,235,normal
2636,Not Cancer  (268).jpg,290,290,normal
2637,Not Cancer  (269).jpg,235,235,normal
2638,Not Cancer  (27).jpg,243,243,normal
2639,Not Cancer  (270).jpg,234,234,normal
2640,Not Cancer  (271).jpg,232,233,normal
2641,Not Cancer  (272).jpg,234,234,normal
2642,Not Cancer  (273).jpg,275,274,normal
2643,Not Cancer  (274).jpg,263,262,normal
2644,Not Cancer  (275).jpg,243,242,normal
2645,Not Cancer  (276).jpg,260,260,normal
2646,Not Cancer  (277).jpg,236,236,normal
2647,Not Cancer  (278).jpg,295,294,normal
2648,Not Cancer  (279).jpg,236,236,normal
2649,Not Cancer  (28).jpg,242,242,normal
2650,Not Cancer  (280).jpg,236,236,normal
2651,Not Cancer  (281).jpg,234,234,normal
2652,Not Cancer  (282).jpg,268,268,normal
2653,Not Cancer  (283).jpg,280,280,normal
2654,Not Cancer  (284).jpg,300,300,normal
2655,Not Cancer  (285).jpg,300,299,normal
2656,Not Cancer  (286).jpg,252,252,normal
2657,Not Cancer  (287).jpg,236,236,normal
2658,Not Cancer  (288).jpg,228,228,normal
2659,Not Cancer  (289).jpg,236,236,normal
2660,Not Cancer  (29).jpg,234,235,normal
2661,Not Cancer  (290).jpg,232,233,normal
2662,Not Cancer  (291).jpg,273,272,normal
2663,Not Cancer  (292).jpg,269,268,normal
2664,Not Cancer  (293).jpg,300,300,normal
2665,Not Cancer  (294).jpg,235,236,normal
2666,Not Cancer  (295).jpg,269,268,normal
2667,Not Cancer  (296).jpg,300,300,normal
2668,Not Cancer  (297).jpg,236,236,normal
2669,Not Cancer  (298).jpg,236,236,normal
2670,Not Cancer  (299).jpg,223,224,normal
2671,Not Cancer  (3).jpeg,300,300,normal
2672,Not Cancer  (3).jpg,225,225,normal
2673,Not Cancer  (30).jpg,231,232,normal
2674,Not Cancer  (300).jpg,236,236,normal
2675,Not Cancer  (301).jpg,257,257,normal
2676,Not Cancer  (302).jpg,250,250,normal
2677,Not Cancer  (303).jpg,236,236,normal
2678,Not Cancer  (304).jpg,236,236,normal
2679,Not Cancer  (305).jpg,235,236,normal
2680,Not Cancer  (306).jpg,216,216,normal
2681,Not Cancer  (307).jpg,236,236,normal
2682,Not Cancer  (308).jpg,235,235,normal
2683,Not Cancer  (309).jpg,277,277,normal
2684,Not Cancer  (31).jpg,252,252,normal
2685,Not Cancer  (310).jpg,235,236,normal
2686,Not Cancer  (311).jpg,236,236,normal
2687,Not Cancer  (312).jpg,232,233,normal
2688,Not Cancer  (313).jpg,294,294,normal
2689,Not Cancer  (314).jpg,244,243,normal
2690,Not Cancer  (315).jpg,225,226,normal
2691,Not Cancer  (316).jpg,209,210,normal
2692,Not Cancer  (317).jpg,300,300,normal
2693,Not Cancer  (318).jpg,264,263,normal
2694,Not Cancer  (319).jpg,235,235,normal
2695,Not Cancer  (32).jpg,231,230,normal
2696,Not Cancer  (320).jpg,239,238,normal
2697,Not Cancer  (321).jpg,213,212,normal
2698,Not Cancer  (322).jpg,232,233,normal
2699,Not Cancer  (323).jpg,251,251,normal
2700,Not Cancer  (324).jpg,236,236,normal
2701,Not Cancer  (325).jpg,300,299,normal
2702,Not Cancer  (326).jpg,213,212,normal
2703,Not Cancer  (327).jpg,232,233,normal
2704,Not Cancer  (328).jpg,251,251,normal
2705,Not Cancer  (329).jpg,300,299,normal
2706,Not Cancer  (33).jpg,251,251,normal
2707,Not Cancer  (330).jpg,247,246,normal
2708,Not Cancer  (331).jpg,236,236,normal
2709,Not Cancer  (332).jpg,236,236,normal
2710,Not Cancer  (333).jpg,236,236,normal
2711,Not Cancer  (334).jpg,243,242,normal
2712,Not Cancer  (335).jpg,234,235,normal
2713,Not Cancer  (336).jpg,250,250,normal
2714,Not Cancer  (337).jpg,257,257,normal
2715,Not Cancer  (338).jpg,236,236,normal
2716,Not Cancer  (339).jpg,240,240,normal
2717,Not Cancer  (34).jpg,234,233,normal
2718,Not Cancer  (340).jpg,300,300,normal
2719,Not Cancer  (341).jpg,232,233,normal
2720,Not Cancer  (342).jpg,262,262,normal
2721,Not Cancer  (343).jpg,300,299,normal
2722,Not Cancer  (344).jpg,300,300,normal
2723,Not Cancer  (345).jpg,300,300,normal
2724,Not Cancer  (346).jpg,300,300,normal
2725,Not Cancer  (347).jpg,300,299,normal
2726,Not Cancer  (348).jpg,300,300,normal
2727,Not Cancer  (349).jpg,300,299,normal
2728,Not Cancer  (35).jpg,242,242,normal
2729,Not Cancer  (350).jpg,299,300,normal
2730,Not Cancer  (351).jpg,300,300,normal
2731,Not Cancer  (352).jpg,300,300,normal
2732,Not Cancer  (353).jpg,300,300,normal
2733,Not Cancer  (354).jpg,300,300,normal
2734,Not Cancer  (355).jpg,300,300,normal
2735,Not Cancer  (356).jpg,300,300,normal
2736,Not Cancer  (357).jpg,300,300,normal
2737,Not Cancer  (358).jpg,243,243,normal
2738,Not Cancer  (359).jpg,254,255,normal
2739,Not Cancer  (36).jpg,252,252,normal
2740,Not Cancer  (360).jpg,232,233,normal
2741,Not Cancer  (361).jpg,236,236,normal
2742,Not Cancer  (362).jpg,300,300,normal
2743,Not Cancer  (363).jpg,236,236,normal
2744,Not Cancer  (364).jpg,236,236,normal
2745,Not Cancer  (365).jpg,269,268,normal
2746,Not Cancer  (366).jpg,210,210,normal
2747,Not Cancer  (367).jpg,236,236,normal
2748,Not Cancer  (368).jpg,236,236,normal
2749,Not Cancer  (369).jpg,269,268,normal
2750,Not Cancer  (37).jpg,225,225,normal
2751,Not Cancer  (370).jpg,232,232,normal
2752,Not Cancer  (371).jpg,235,236,normal
2753,Not Cancer  (372).jpg,236,236,normal
2754,Not Cancer  (373).jpg,236,236,normal
2755,Not Cancer  (374).jpg,236,236,normal
2756,Not Cancer  (375).jpg,300,300,normal
2757,Not Cancer  (376).jpg,236,236,normal
2758,Not Cancer  (377).jpg,236,236,normal
2759,Not Cancer  (378).jpg,236,236,normal
2760,Not Cancer  (379).jpg,236,236,normal
2761,Not Cancer  (38).jpg,235,236,normal
2762,Not Cancer  (380).jpg,236,236,normal
2763,Not Cancer  (381).jpg,300,299,normal
2764,Not Cancer  (382).jpg,225,225,normal
2765,Not Cancer  (383).jpg,250,249,normal
2766,Not Cancer  (384).jpg,224,225,normal
2767,Not Cancer  (385).jpg,300,300,normal
2768,Not Cancer  (386).jpg,300,300,normal
2769,Not Cancer  (387).jpg,300,300,normal
2770,Not Cancer  (388).jpg,251,251,normal
2771,Not Cancer  (389).jpg,299,300,normal
2772,Not Cancer  (39).jpg,198,198,normal
2773,Not Cancer  (390).jpg,275,274,normal
2774,Not Cancer  (391).jpg,300,300,normal
2775,Not Cancer  (392).jpg,300,300,normal
2776,Not Cancer  (393).jpg,300,300,normal
2777,Not Cancer  (394).jpg,231,230,normal
2778,Not Cancer  (395).jpg,227,228,normal
2779,Not Cancer  (396).jpg,299,300,normal
2780,Not Cancer  (397).jpg,200,200,normal
2781,Not Cancer  (398).jpg,300,300,normal
2782,Not Cancer  (399).jpg,225,225,normal
2783,Not Cancer  (4).jpeg,300,300,normal
2784,Not Cancer  (4).jpg,300,300,normal
2785,Not Cancer  (40).jpg,225,225,normal
2786,Not Cancer  (400).jpg,300,300,normal
2787,Not Cancer  (401).jpg,243,243,normal
2788,Not Cancer  (402).jpg,300,299,normal
2789,Not Cancer  (403).jpg,242,242,normal
2790,Not Cancer  (404).jpg,228,229,normal
2791,Not Cancer  (405).jpg,300,300,normal
2792,Not Cancer  (406).jpg,231,232,normal
2793,Not Cancer  (407).jpg,252,252,normal
2794,Not Cancer  (408).jpg,299,300,normal
2795,Not Cancer  (409).jpg,251,251,normal
2796,Not Cancer  (41).jpg,227,228,normal
2797,Not Cancer  (410).jpg,300,299,normal
2798,Not Cancer  (411).jpg,222,222,normal
2799,Not Cancer  (412).jpg,219,219,normal
2800,Not Cancer  (413).jpg,300,300,normal
2801,Not Cancer  (414).jpg,300,300,normal
2802,Not Cancer  (415).jpg,225,225,normal
2803,Not Cancer  (416).jpg,227,228,normal
2804,Not Cancer  (417).jpg,256,256,normal
2805,Not Cancer  (418).jpg,225,225,normal
2806,Not Cancer  (419).jpg,300,300,normal
2807,Not Cancer  (42).jpg,225,225,normal
2808,Not Cancer  (420).jpg,251,251,normal
2809,Not Cancer  (421).jpg,225,225,normal
2810,Not Cancer  (422).jpg,300,300,normal
2811,Not Cancer  (423).jpg,225,225,normal
2812,Not Cancer  (424).jpg,300,300,normal
2813,Not Cancer  (425).jpg,225,225,normal
2814,Not Cancer  (426).jpg,300,300,normal
2815,Not Cancer  (427).jpg,300,300,normal
2816,Not Cancer  (428).jpg,300,299,normal
2817,Not Cancer  (429).jpg,300,300,normal
2818,Not Cancer  (43).jpg,251,251,normal
2819,Not Cancer  (430).jpg,300,299,normal
2820,Not Cancer  (431).jpg,299,300,normal
2821,Not Cancer  (432).jpg,225,225,normal
2822,Not Cancer  (433).jpg,300,300,normal
2823,Not Cancer  (434).jpg,225,225,normal
2824,Not Cancer  (435).jpg,299,300,normal
2825,Not Cancer  (436).jpg,226,227,normal
2826,Not Cancer  (437).jpg,299,300,normal
2827,Not Cancer  (438).jpg,300,300,normal
2828,Not Cancer  (439).jpg,300,300,normal
2829,Not Cancer  (44).jpg,225,225,normal
2830,Not Cancer  (440).jpg,300,300,normal
2831,Not Cancer  (441).jpg,300,300,normal
2832,Not Cancer  (442).jpg,300,300,normal
2833,Not Cancer  (443).jpg,300,300,normal
2834,Not Cancer  (444).jpg,300,299,normal
2835,Not Cancer  (445).jpg,300,300,normal
2836,Not Cancer  (446).jpg,300,299,normal
2837,Not Cancer  (447).jpg,300,300,normal
2838,Not Cancer  (448).jpg,300,300,normal
2839,Not Cancer  (449).jpg,300,299,normal
2840,Not Cancer  (45).jpg,225,225,normal
2841,Not Cancer  (450).jpg,300,299,normal
2842,Not Cancer  (451).jpg,300,299,normal
2843,Not Cancer  (452).jpg,299,300,normal
2844,Not Cancer  (453).jpg,300,299,normal
2845,Not Cancer  (454).jpg,300,299,normal
2846,Not Cancer  (455).jpg,300,299,normal
2847,Not Cancer  (456).jpg,248,248,normal
2848,Not Cancer  (457).jpg,275,274,normal
2849,Not Cancer  (458).jpg,250,249,normal
2850,Not Cancer  (459).jpg,262,261,normal
2851,Not Cancer  (46).jpg,225,225,normal
2852,Not Cancer  (460).jpg,300,300,normal
2853,Not Cancer  (461).jpg,300,300,normal
2854,Not Cancer  (462).jpg,300,300,normal
2855,Not Cancer  (463).jpg,225,225,normal
2856,Not Cancer  (464).jpg,264,264,normal
2857,Not Cancer  (465).jpg,300,300,normal
2858,Not Cancer  (466).jpg,280,280,normal
2859,Not Cancer  (467).jpg,207,207,normal
2860,Not Cancer  (468).jpg,300,300,normal
2861,Not Cancer  (469).jpg,300,300,normal
2862,Not Cancer  (47).jpg,300,300,normal
2863,Not Cancer  (470).jpg,299,300,normal
2864,Not Cancer  (471).jpg,300,300,normal
2865,Not Cancer  (472).jpg,300,300,normal
2866,Not Cancer  (473).jpg,300,300,normal
2867,Not Cancer  (474).jpg,300,300,normal
2868,Not Cancer  (475).jpg,300,300,normal
2869,Not Cancer  (476).jpg,300,300,normal
2870,Not Cancer  (477).jpg,300,299,normal
2871,Not Cancer  (478).jpg,300,300,normal
2872,Not Cancer  (479).jpg,300,300,normal
2873,Not Cancer  (48).jpg,258,259,normal
2874,Not Cancer  (480).jpg,300,300,normal
2875,Not Cancer  (481).jpg,300,300,normal
2876,Not Cancer  (482).jpg,250,250,normal
2877,Not Cancer  (483).jpg,257,257,normal
2878,Not Cancer  (484).jpg,299,300,normal
2879,Not Cancer  (485).jpg,300,300,normal
2880,Not Cancer  (486).jpg,299,300,normal
2881,Not Cancer  (487).jpg,262,262,normal
2882,Not Cancer  (488).jpg,300,300,normal
2883,Not Cancer  (489).jpg,300,300,normal
2884,Not Cancer  (49).jpg,300,299,normal
2885,Not Cancer  (490).jpg,300,300,normal
2886,Not Cancer  (491).jpg,277,278,normal
2887,Not Cancer  (492).jpg,300,300,normal
2888,Not Cancer  (493).jpg,300,300,normal
2889,Not Cancer  (494).jpg,242,242,normal
2890,Not Cancer  (495).jpg,300,300,normal
2891,Not Cancer  (496).jpg,225,225,normal
2892,Not Cancer  (497).jpg,225,225,normal
2893,Not Cancer  (498).jpg,300,300,normal
2894,Not Cancer  (499).jpg,225,225,normal
2895,Not Cancer  (5).jpeg,300,300,normal
2896,Not Cancer  (5).jpg,250,249,normal
2897,Not Cancer  (50).jpg,300,299,normal
2898,Not Cancer  (500).jpg,300,300,normal
2899,Not Cancer  (501).jpg,248,247,normal
2900,Not Cancer  (502).jpg,300,300,normal
2901,Not Cancer  (503).jpg,225,225,normal
2902,Not Cancer  (504).jpg,300,300,normal
2903,Not Cancer  (505).jpg,280,279,normal
2904,Not Cancer  (506).jpg,225,225,normal
2905,Not Cancer  (507).jpg,299,300,normal
2906,Not Cancer  (508).jpg,299,300,normal
2907,Not Cancer  (509).jpg,231,232,normal
2908,Not Cancer  (51).jpg,300,299,normal
2909,Not Cancer  (510).jpg,278,278,normal
2910,Not Cancer  (511).jpg,275,274,normal
2911,Not Cancer  (512).jpg,300,299,normal
2912,Not Cancer  (513).jpg,236,236,normal
2913,Not Cancer  (514).jpg,293,292,normal
2914,Not Cancer  (515).jpg,299,300,normal
2915,Not Cancer  (516).jpg,300,299,normal
2916,Not Cancer  (517).jpg,300,300,normal
2917,Not Cancer  (518).jpg,273,273,normal
2918,Not Cancer  (519).jpg,300,300,normal
2919,Not Cancer  (52).jpg,225,225,normal
2920,Not Cancer  (520).jpg,274,274,normal
2921,Not Cancer  (521).jpg,300,300,normal
2922,Not Cancer  (522).jpg,274,274,normal
2923,Not Cancer  (523).jpg,299,300,normal
2924,Not Cancer  (524).jpg,244,243,normal
2925,Not Cancer  (525).jpg,300,300,normal
2926,Not Cancer  (526).jpg,248,247,normal
2927,Not Cancer  (527).jpg,300,300,normal
2928,Not Cancer  (528).jpg,248,247,normal
2929,Not Cancer  (529).jpg,300,300,normal
2930,Not Cancer  (53).jpg,225,225,normal
2931,Not Cancer  (530).jpg,300,300,normal
2932,Not Cancer  (531).jpg,253,253,normal
2933,Not Cancer  (532).jpg,300,300,normal
2934,Not Cancer  (533).jpg,235,234,normal
2935,Not Cancer  (534).jpg,300,300,normal
2936,Not Cancer  (535).jpg,300,299,normal
2937,Not Cancer  (536).jpg,300,299,normal
2938,Not Cancer  (537).jpg,300,299,normal
2939,Not Cancer  (538).jpg,300,299,normal
2940,Not Cancer  (539).jpg,300,300,normal
2941,Not Cancer  (54).jpg,226,227,normal
2942,Not Cancer  (540).jpg,300,300,normal
2943,Not Cancer  (541).jpg,300,300,normal
2944,Not Cancer  (542).jpg,300,300,normal
2945,Not Cancer  (543).jpg,300,299,normal
2946,Not Cancer  (544).jpg,252,252,normal
2947,Not Cancer  (545).jpg,259,259,normal
2948,Not Cancer  (546).jpg,243,243,normal
2949,Not Cancer  (547).jpg,235,236,normal
2950,Not Cancer  (55).jpg,236,236,normal
2951,Not Cancer  (550).jpg,275,274,normal
2952,Not Cancer  (551).jpg,250,249,normal
2953,Not Cancer  (552).jpg,257,256,normal
2954,Not Cancer  (553).jpg,300,300,normal
2955,Not Cancer  (554).jpg,225,225,normal
2956,Not Cancer  (555).jpg,238,238,normal
2957,Not Cancer  (556).jpg,300,299,normal
2958,Not Cancer  (559).jpg,300,300,normal
2959,Not Cancer  (56).jpg,234,234,normal
2960,Not Cancer  (562).jpg,225,225,normal
2961,Not Cancer  (563).jpg,231,232,normal
2962,Not Cancer  (564).jpg,225,225,normal
2963,Not Cancer  (565).jpg,275,274,normal
2964,Not Cancer  (566).jpg,236,236,normal
2965,Not Cancer  (567).jpg,299,300,normal
2966,Not Cancer  (568).jpg,300,300,normal
2967,Not Cancer  (569).jpg,300,300,normal
2968,Not Cancer  (57).jpg,268,268,normal
2969,Not Cancer  (570).jpg,300,300,normal
2970,Not Cancer  (571).jpg,244,244,normal
2971,Not Cancer  (572).jpg,300,300,normal
2972,Not Cancer  (573).jpg,300,300,normal
2973,Not Cancer  (577).jpg,300,300,normal
2974,Not Cancer  (578).jpg,225,225,normal
2975,Not Cancer  (579).jpg,225,225,normal
2976,Not Cancer  (58).jpg,280,280,normal
2977,Not Cancer  (581).jpg,300,300,normal
2978,Not Cancer  (582).jpg,198,198,normal
2979,Not Cancer  (583).jpg,192,192,normal
2980,Not Cancer  (584).jpg,299,300,normal
2981,Not Cancer  (585).jpg,201,201,normal
2982,Not Cancer  (586).jpg,262,261,normal
2983,Not Cancer  (587).jpg,300,300,normal
2984,Not Cancer  (588).jpg,250,249,normal
2985,Not Cancer  (589).jpg,257,256,normal
2986,Not Cancer  (59).jpg,300,300,normal
2987,Not Cancer  (590).jpg,225,225,normal
2988,Not Cancer  (591).jpg,225,225,normal
2989,Not Cancer  (592).jpg,236,236,normal
2990,Not Cancer  (593).jpg,300,300,normal
2991,Not Cancer  (594).jpg,299,300,normal
2992,Not Cancer  (595).jpg,300,300,normal
2993,Not Cancer  (596).jpg,300,300,normal
2994,Not Cancer  (597).jpg,244,244,normal
2995,Not Cancer  (598).jpg,225,225,normal
2996,Not Cancer  (599).jpg,300,300,normal
2997,Not Cancer  (6).jpeg,300,299,normal
2998,Not Cancer  (6).jpg,300,299,normal
2999,Not Cancer  (60).jpg,300,299,normal
3000,Not Cancer  (600).jpg,300,300,normal
3001,Not Cancer  (601).jpg,300,299,normal
3002,Not Cancer  (602).jpg,300,300,normal
3003,Not Cancer  (603).jpg,300,300,normal
3004,Not Cancer  (604).jpg,299,300,normal
3005,Not Cancer  (605).jpg,300,300,normal
3006,Not Cancer  (606).jpg,225,225,normal
3007,Not Cancer  (607).jpg,282,282,normal
3008,Not Cancer  (608).jpg,248,248,normal
3009,Not Cancer  (609).jpg,262,261,normal
3010,Not Cancer  (575).jpg,300,300,normal
3011,Not Cancer  (61).jpg,252,252,normal
3012,Not Cancer  (610).jpg,300,300,normal
3013,Not Cancer  (611).jpg,250,249,normal
3014,Not Cancer  (612).jpg,225,225,normal
3015,Not Cancer  (613).jpg,225,225,normal
3016,Not Cancer  (614).jpg,231,232,normal
3017,Not Cancer  (615).jpg,225,225,normal
3018,Not Cancer  (616).jpg,275,274,normal
3019,Not Cancer  (617).jpg,244,244,normal
3020,Not Cancer  (618).jpg,300,300,normal
3021,Not Cancer  (619).jpg,236,236,normal
3022,Not Cancer  (62).jpg,236,236,normal
3023,Not Cancer  (620).jpg,300,300,normal
3024,Not Cancer  (621).jpg,299,300,normal
3025,Not Cancer  (622).jpg,300,300,normal
3026,Not Cancer  (623).jpg,300,300,normal
3027,Not Cancer  (624).jpg,300,299,normal
3028,Not Cancer  (625).jpg,244,244,normal
3029,Not Cancer  (626).jpg,225,225,normal
3030,Not Cancer  (627).jpg,300,300,normal
3031,Not Cancer  (628).jpg,300,300,normal
3032,Not Cancer  (629).jpg,282,282,normal
3033,Not Cancer  (63).jpg,228,228,normal
3034,Not Cancer  (630).jpg,248,248,normal
3035,Not Cancer  (631).jpg,262,261,normal
3036,Not Cancer  (632).jpg,300,300,normal
3037,Not Cancer  (633).jpg,250,249,normal
3038,Not Cancer  (634).jpg,225,225,normal
3039,Not Cancer  (635).jpg,231,232,normal
3040,Not Cancer  (636).jpg,225,225,normal
3041,Not Cancer  (637).jpg,300,300,normal
3042,Not Cancer  (638).jpg,236,236,normal
3043,Not Cancer  (639).jpg,275,275,normal
3044,Not Cancer  (64).jpg,236,236,normal
3045,Not Cancer  (640).jpg,300,300,normal
3046,Not Cancer  (641).jpg,300,299,normal
3047,Not Cancer  (642).jpg,244,244,normal
3048,Not Cancer  (643).jpg,225,225,normal
3049,Not Cancer  (644).jpg,300,300,normal
3050,Not Cancer  (645).jpg,300,300,normal
3051,Not Cancer  (646).jpg,300,300,normal
3052,Not Cancer  (647).jpg,300,300,normal
3053,Not Cancer  (648).jpg,227,228,normal
3054,Not Cancer  (649).jpg,300,300,normal
3055,Not Cancer  (65).jpg,232,233,normal
3056,Not Cancer  (650).jpg,197,197,normal
3057,Not Cancer  (651).jpg,243,243,normal
3058,Not Cancer  (652).jpg,252,252,normal
3059,Not Cancer  (653).jpg,231,230,normal
3060,Not Cancer  (654).jpg,234,233,normal
3061,Not Cancer  (655).jpg,235,236,normal
3062,Not Cancer  (656).jpg,198,198,normal
3063,Not Cancer  (657).jpg,225,225,normal
3064,Not Cancer  (658).jpg,225,225,normal
3065,Not Cancer  (659).jpg,225,225,normal
3066,Not Cancer  (66).jpg,273,272,normal
3067,Not Cancer  (660).jpg,250,249,normal
3068,Not Cancer  (661).jpg,231,232,normal
3069,Not Cancer  (662).jpg,300,299,normal
3070,Not Cancer  (663).jpg,225,225,normal
3071,Not Cancer  (664).jpg,300,300,normal
3072,Not Cancer  (665).jpg,225,225,normal
3073,Not Cancer  (666).jpg,225,225,normal
3074,Not Cancer  (667).jpg,192,192,normal
3075,Not Cancer  (668).jpg,300,300,normal
3076,Not Cancer  (669).jpg,201,201,normal
3077,Not Cancer  (67).jpg,300,300,normal
3078,Not Cancer  (670).jpg,300,300,normal
3079,Not Cancer  (671).jpg,275,275,normal
3080,Not Cancer  (672).jpg,227,228,normal
3081,Not Cancer  (673).jpg,231,232,normal
3082,Not Cancer  (674).jpg,227,228,normal
3083,Not Cancer  (675).jpg,300,300,normal
3084,Not Cancer  (676).jpg,259,258,normal
3085,Not Cancer  (677).jpg,225,225,normal
3086,Not Cancer  (678).jpg,243,243,normal
3087,Not Cancer  (679).jpg,242,242,normal
3088,Not Cancer  (68).jpg,257,257,normal
3089,Not Cancer  (680).jpg,234,235,normal
3090,Not Cancer  (681).jpg,231,232,normal
3091,Not Cancer  (682).jpg,252,252,normal
3092,Not Cancer  (683).jpg,300,300,normal
3093,Not Cancer  (684).jpg,231,230,normal
3094,Not Cancer  (685).jpg,251,251,normal
3095,Not Cancer  (686).jpg,234,233,normal
3096,Not Cancer  (687).jpg,242,242,normal
3097,Not Cancer  (688).jpg,252,252,normal
